file_name,uni,wylie,url,dept,grade,char_len,audio_len,path,inf
STT_TT00139_00922.400-00925.200,དེ་འདྲས་འཆམ་སྡོད་མྱི་འདི་དང་ང་ཚོའི་ལུང་པའི་ནང་གི་མི་འདི་གས་གང་ཀར་མངོན་ཤེས་ ,de 'dras 'cham sdod myi 'di dang nga tsho'i lung pa'i nang gi mi 'di gas gang kar mngon shes _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00139_00922.400-00925.200.wav,STT_TT,3,75,2.800000000000068,wav16k/STT_TT00139_00922.400-00925.200.wav,འདིར་འཆམ་སྡོད་མྱི་འདི་དང་ང་ཚོ་ལུང་པའི་ནང་གི་མི་འདི་གས་གང་གས་མངོན་ཤེས་
STT_TT00139_00925.850-00927.150,ཁྱེད་རེའི་བྱེད་སྟངས་དང་དེ་གས་གང་གས་ ,khyed re'i byed stangs dang de gas gang gas _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00139_00925.850-00927.150.wav,STT_TT,3,36,1.2999999999999543,wav16k/STT_TT00139_00925.850-00927.150.wav,ཁྱེད་རའི་བྱེད་སྟངས་དང་འདི་གས་གང་ག་
STT_TT00139_00927.550-00931.950,ཤེས་ཀི་ཡོད་མ་རེད་མ་གཏོགས་གཅིག་གིས། བལ་སྟིང་ནང་བལྟས་པ་ནང་བཞིན་གྱི་ལྟ་མྱི་ཅིག་ཡོད་ན་གདོང་བཏོན་ནུས་ཡ་དངོས་གནས་ཡོད་མ་རེད་ད་ ,shes ki yod ma red ma gtogs gcig gis/_bal sting nang bltas pa nang bzhin gyi lta myi cig yod na gdong bton nus ya dngos gnas yod ma red da _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00139_00927.550-00931.950.wav,STT_TT,3,120,4.400000000000091,wav16k/STT_TT00139_00927.550-00931.950.wav,ཤེས་ཀི་ཡོད་མ་རེད་མ་གཏོགས་ཅིག་གིས། སབང་མྡིལ་ནང་ལ་བལྟས་པ་ནང་བཞིན་བྱས་ནས་ལྟ་མྱི་ཅིག་ཡིན་ན། གདོང་བསྟན་ནུས་ཡ་དངོས་གནས་ཡོད་མ་རེད་ད།
STT_TT00139_00932.500-00934.800,འདྲ་མ་འདྲ་བཅོ་བརྒྱད་བསམ་བསྡད་ཡོད་རེད། འདྲ་མ་འདྲ་བཅོ་བརྒྱད་བཤད་བཞག་ཡོད།  ,'dra ma 'dra bco brgyad bsam bsdad yod red/_'dra ma 'dra bco brgyad bshad bzhag yod/__,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00139_00932.500-00934.800.wav,STT_TT,3,72,2.2999999999999545,wav16k/STT_TT00139_00932.500-00934.800.wav,འདྲ་མ་འདྲ་བཅོ་བརྒྱད་བསམ་བསྡད་ཡོད་རེད། འདྲ་མ་འདྲ་བཅོ་བརྒྱད་བཤད་བཞག་ཡོད་རེད།
STT_TT00139_00935.250-00937.400,འོ་ད་དེ་འདྲས་ཀི་ཟོལ་འདྲ་བྱེད་ད། ད་ཁྱད་མཚར་ཞེ་བུ་ཅིག་རེད་བ་ ,'o da de 'dras ki zol 'dra byed da/_da khyad mtshar zhe bu cig red ba _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00139_00935.250-00937.400.wav,STT_TT,3,59,2.1499999999999773,wav16k/STT_TT00139_00935.250-00937.400.wav,འོ་ད་དེ་འདྲས་ཀི་ཟོལ་འདྲས་བྱེས་དང། ད་ཁྱད་མཚར་ཞེ་བོ་ཅིག་རེད་བ།
STT_TT00139_00937.700-00943.050,དངོས་ནས་བྱས་ན་མི་མར་འཛག་ཅིག་བྱེད་པའི་ཁ་ཐུག་ལ་ཡ། ཅིག་སེམས་ཚོར་རེ་ཅིག་ཡེ་གཏང་། ཡག་པོ་རེ་བྱེད་དགོས་ཡ་འདྲ་བོ་ཅིག་རེད་མ་གཏོགས་གཅིག་གི་ད་འདི་ ,dngos nas byas na mi mar 'dzag cig byed pa'i kha thug la ya/_cig sems tshor re cig ye gtang /_yag po re byed dgos ya 'dra bo cig red ma gtogs gcig gi da 'di _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00139_00937.700-00943.050.wav,STT_TT,3,136,5.349999999999909,wav16k/STT_TT00139_00937.700-00943.050.wav,དངོས་གནས་བྱས་ན་མི་མར་ཟག་ཅི་བྱེས་པའི་ཁ་ཐུག་ལ་ཡ། ཅིག་སེམས་གསོ་རེ་ཅིག་བཏང་། ཡག་པོ་རེ་ཅིག་བྱེད་དགོས་ཡ་རེ་ཅིག་རེད་མ་གཏོགས་ཅིག་གི་ད་དེ་
STT_TT00139_00943.200-00946.900,ད་ཅིག་པེ་ཞེ་བུ་བྱས་ཐུབ་ཡ་འདི་དཀའ་ལས་ཁག་པོ་ཞེ། སོ་སོ་འདིར་རང་ཅག་བསྡད་པ་ཡིན་ནེ་ལས་ ,da cig pe zhe bu byas thub ya 'di dka' las khag po zhe/_so so 'dir rang cag bsdad pa yin ne las _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00139_00943.200-00946.900.wav,STT_TT,3,81,3.699999999999932,wav16k/STT_TT00139_00943.200-00946.900.wav,་བྱས་པེ་ཞེ་བོ་བྱེད་སྡོད་ཡ་འདི་ དཀའ་ལས་ཁག་པོ་ཞ། སོ་སོ་འདེ་རང་འཇགས་བསྡད་པ་ཡིན་ན་ལས་
STT_TT00139_00947.050-00948.400,ལོ་གཅིག་ལོ་གཉིས་ཀི་སྐད་ཆ་རེད་མ་གཏོགས་གཅིག་གི་ ,lo gcig lo gnyis ki skad cha red ma gtogs gcig gi _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00139_00947.050-00948.400.wav,STT_TT,3,46,1.3500000000000227,wav16k/STT_TT00139_00947.050-00948.400.wav,ལོ་གཅིག་ལོ་གཉིས་ཀི་སྐད་ཆ་རེད་མ་གཏོགས་ཅིག་གི་
STT_TT00139_00850.150-00850.900,དེ་རིང་སྐྱིད་པོ་ཞེ་པོ་ཅིག ,de ring skyid po zhe po cig_,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00139_00850.150-00850.900.wav,STT_TT,3,26,0.75,wav16k/STT_TT00139_00850.150-00850.900.wav,དེ་རིང་སྐྱིད་པོ་ཞེ་བོ་ཅིག
STT_TT00139_00851.500-00852.050,སེམས་སྐྱིད་པོ་ཞིག་ ,sems skyid po zhig _,https://d38pmlk0v88drf.cloudfront.net/wav16k/STT_TT00139_00851.500-00852.050.wav,STT_TT,3,19,0.5499999999999545,wav16k/STT_TT00139_00851.500-00852.050.wav,སེམས་སྐྱིད་པོ་ཞི་
